0	0	981.305541105
1000	0	978.817859435
2000	0	974.099627346
3000	0	967.588864157
4000	0	959.788401184
5000	0	951.15925555
6000	0	942.057463582
7000	0	932.72019979
8000	0	923.285506098
9000	0	913.82415573
10000	0	904.368328484
11000	0	894.93112191
12000	0	885.517412549
13000	0	876.12907789
14000	0	866.76687742
15000	0	857.431140111
16000	0	848.122197173
17000	0	838.840382051
18000	0	829.586030431
19000	0	820.359480231
20000	0	811.161071609
21000	0	801.991146954
22000	0	792.850050889
23000	0	783.738130263
24000	0	774.655734154
25000	0	765.603213858
26000	0	756.58092289
27000	0	747.589216974
28000	0	738.628454041
29000	0	729.698994217
30000	0	720.801199819
31000	0	711.935435347
32000	0	703.102067471
33000	0	694.301465023
34000	0	685.533998987
35000	0	676.800042483
36000	0	668.099970759
37000	0	659.434161173
38000	0	650.80299318
39000	0	642.206848314
40000	0	633.646110175
41000	0	625.121164405
42000	0	616.632398672
43000	0	608.18020265
44000	0	599.764967995
45000	0	591.387088321
46000	0	583.046959178
47000	0	574.744978026
48000	0	566.481544206
49000	0	558.257058909
50000	0	550.071925153
51000	0	541.926547744
52000	0	533.821333243
53000	0	525.756689936
54000	0	517.733027792
55000	0	509.750758425
56000	0	501.810295056
57000	0	493.912052468
58000	0	486.05644696
59000	0	478.243896306
60000	0	470.4748197
61000	0	462.749637709
62000	0	455.068772219
63000	0	447.432646379
64000	0	439.841684543
65000	0	432.296312211
66000	0	424.796955964
67000	0	417.344043401
68000	0	409.938003068
69000	0	402.579264388
70000	0	395.268257589
71000	0	388.005413622
72000	0	380.791164087
73000	0	373.625941144
74000	0	366.510177429
75000	0	359.444305964
76000	0	352.428760062
77000	0	345.463973232
78000	0	338.550379073
79000	0	331.688411176
80000	0	324.878503006
81000	0	318.121087798
82000	0	311.416598433
83000	0	304.765467319
84000	0	298.168126262
85000	0	291.625006336
86000	0	285.136537748
87000	0	278.703149694
88000	0	272.325270216
89000	0	266.003326044
90000	0	259.737742446
91000	0	253.528943059
92000	0	247.377349723
93000	0	241.283382302
94000	0	235.247458508
95000	0	229.269993706
96000	0	223.351400725
97000	0	217.492089651
98000	0	211.692467622
99000	0	205.952938608
100000	0	200.273903188
101000	0	194.655758318
102000	0	189.098897087
103000	0	183.603708475
104000	0	178.170577087
105000	0	172.799882891
106000	0	167.492000941
107000	0	162.24730109
108000	0	157.066147692
109000	0	151.948899301
110000	0	146.895908348
111000	0	141.907520819
112000	0	136.984075908
113000	0	132.125905674
114000	0	127.333334671
115000	0	122.606679575
116000	0	117.946248794
117000	0	113.352342068
118000	0	108.825250047
119000	0	104.365253867
120000	0	99.9726247012
121000	0	95.6476232987
122000	0	91.3904995093
123000	0	87.2014917897
124000	0	83.080826694
125000	0	79.0287183465
126000	0	75.045367896
127000	0	71.130962952
128000	0	67.2856770013
129000	0	63.5096688049
130000	0	59.803081774
131000	0	56.1660433254
132000	0	52.5986642138
133000	0	49.1010378426
134000	0	45.6732395504
135000	0	42.3153258734
136000	0	39.0273337831
137000	0	35.8092798976
138000	0	32.6611596665
139000	0	29.5829465278
140000	0	26.5745910366
141000	0	23.636019964
142000	0	20.7671353653
143000	0	17.9678136176
144000	0	15.2379044234
145000	0	12.5772297819
146000	0	9.98558292452
147000	0	7.46272721551
148000	0	5.00839501451
149000	0	2.62228650149
150000	0	0.304068461928
151000	0	-1.9466269688
152000	0	-4.1302036032
153000	0	-6.24710254288
154000	0	-8.29780356472
155000	0	-10.2828265533
156000	0	-12.2027329814
157000	0	-14.0581274392
158000	0	-15.8496592153
159000	0	-17.5780239291
160000	0	-19.2439652183
161000	0	-20.8482764817
162000	0	-22.3918026792
163000	0	-23.8754421915
164000	0	-25.3001487406
165000	0	-26.666933373
166000	0	-27.9768665079
167000	0	-29.2310800515
168000	0	-30.43076958
169000	0	-31.5771965929
170000	0	-32.6716908386
171000	0	-33.7156527146
172000	0	-34.7105557434
173000	0	-35.6579491275
174000	0	-36.5594603839
175000	0	-37.4167980616
176000	0	-38.2317545431
177000	0	-39.0062089322
178000	0	-39.7421300304
179000	0	-40.4415794035
180000	0	-41.1067145396
181000	0	-41.7397921025
182000	0	-42.3431712796
183000	0	-42.9193172276
184000	0	-43.4708046179
185000	0	-44.0003212816
186000	0	-44.510671957
187000	0	-45.0047821401
188000	0	-45.4857020391
189000	0	-45.9566106336
190000	0	-46.4208198399
191000	0	-46.8817787815
192000	0	-47.3430781655
193000	0	-47.8084547647
194000	0	-48.2817960042
195000	0	-48.7671446514
196000	0	-49.2687036084
197000	0	-49.7908408034
198000	0	-50.3380941799
199000	0	-50.9151767789
200000	0	-51.5269819106
201000	0	-52.1785884103
202000	0	-52.8752659734
203000	0	-53.6224805607
204000	0	-54.4258998693
205000	0	-55.2913988557
206000	0	-56.2250653045
207000	0	-57.2332054285
208000	0	-58.3223494866
209000	0	-59.4992574053
210000	0	-60.7709243861
211000	0	-62.1445864784
212000	0	-63.6277260974
213000	0	-65.2280774629
214000	0	-66.9536319305
215000	0	-68.8126431868
216000	0	-70.8136322745
217000	0	-72.9653924104
218000	0	-75.276993556
219000	0	-77.7577866949
220000	0	-80.4174077684
221000	0	-83.2657812132
222000	0	-86.3131230415
223000	0	-89.5699433977
224000	0	-93.0470485188
225000	0	-96.7555420174
226000	0	-100.706825402
227000	0	-104.912597739
228000	0	-109.384854347
229000	0	-114.135884416
230000	0	-119.178267422
231000	0	-124.524868201
232000	0	-130.188830536
233000	0	-136.183569089
234000	0	-142.522759512
235000	0	-149.220326527
236000	0	-156.290429788
237000	0	-163.747447281
238000	0	-171.605956014
239000	0	-179.880709739
240000	0	-188.586613409
241000	0	-197.738694047
242000	0	-207.352067692
243000	0	-217.441902044
244000	0	-228.023374407
245000	0	-239.111624486
246000	0	-250.721701575
247000	0	-262.868505611
248000	0	-275.566721543
249000	0	-288.830746416
250000	0	-302.674608527
251000	0	-317.111877928
252000	0	-332.155567545
253000	0	-347.818024078
254000	0	-364.110807792
255000	0	-381.044560259
256000	0	-398.628859002
257000	0	-416.872057948
258000	0	-435.78111247
259000	0	-455.361387735
260000	0	-475.616448971
261000	0	-496.547832127
262000	0	-518.154793342
263000	0	-540.434035442
264000	0	-563.379409624
265000	0	-586.981590283
266000	0	-611.227720825
267000	0	-636.101028119
268000	0	-661.580403084
269000	0	-687.638646216
270000	0	-714.241226146
271000	0	-741.340898122
272000	0	-768.866448826
273000	0	-796.700572951
274000	0	-824.643167249
275000	0	-852.362769702
276000	0	-879.352089529
277000	0	-904.918342882
278000	0	-928.242264139
279000	0	-948.518061807
280000	0	-965.142501988
281000	0	-977.880241388
282000	0	-986.92838315
283000	0	-992.847745119
284000	0	-996.395051759
285000	0	-998.333898812
286000	0	-999.29702136
287000	0	-999.730567524
288000	0	-999.906929521
289000	0	-999.971530038
290000	0	-999.992671109
291000	0	-999.998689683
292000	0	-1000.0
293000	0	-1000.0
294000	0	-1000.0
295000	0	-1000.0
296000	0	-1000.0
297000	0	-1000.0
298000	0	-1000.0
299000	0	-1000.0
300000	0	-1000.0
0	1000	981.305541105
1000	1000	978.817859435
2000	1000	974.099627346
3000	1000	967.588864157
4000	1000	959.788401184
5000	1000	951.15925555
6000	1000	942.057463582
7000	1000	932.72019979
8000	1000	923.285506098
9000	1000	913.82415573
10000	1000	904.368328484
11000	1000	894.93112191
12000	1000	885.517412549
13000	1000	876.12907789
14000	1000	866.76687742
15000	1000	857.431140111
16000	1000	848.122197173
17000	1000	838.840382051
18000	1000	829.586030431
19000	1000	820.359480231
20000	1000	811.161071609
21000	1000	801.991146954
22000	1000	792.850050889
23000	1000	783.738130263
24000	1000	774.655734154
25000	1000	765.603213858
26000	1000	756.58092289
27000	1000	747.589216974
28000	1000	738.628454041
29000	1000	729.698994217
30000	1000	720.801199819
31000	1000	711.935435347
32000	1000	703.102067471
33000	1000	694.301465023
34000	1000	685.533998987
35000	1000	676.800042483
36000	1000	668.099970759
37000	1000	659.434161173
38000	1000	650.80299318
39000	1000	642.206848314
40000	1000	633.646110175
41000	1000	625.121164405
42000	1000	616.632398672
43000	1000	608.18020265
44000	1000	599.764967995
45000	1000	591.387088321
46000	1000	583.046959178
47000	1000	574.744978026
48000	1000	566.481544206
49000	1000	558.257058909
50000	1000	550.071925153
51000	1000	541.926547744
52000	1000	533.821333243
53000	1000	525.756689936
54000	1000	517.733027792
55000	1000	509.750758425
56000	1000	501.810295056
57000	1000	493.912052468
58000	1000	486.05644696
59000	1000	478.243896306
60000	1000	470.4748197
61000	1000	462.749637709
62000	1000	455.068772219
63000	1000	447.432646379
64000	1000	439.841684543
65000	1000	432.296312211
66000	1000	424.796955964
67000	1000	417.344043401
68000	1000	409.938003068
69000	1000	402.579264388
70000	1000	395.268257589
71000	1000	388.005413622
72000	1000	380.791164087
73000	1000	373.625941144
74000	1000	366.510177429
75000	1000	359.444305964
76000	1000	352.428760062
77000	1000	345.463973232
78000	1000	338.550379073
79000	1000	331.688411176
80000	1000	324.878503006
81000	1000	318.121087798
82000	1000	311.416598433
83000	1000	304.765467319
84000	1000	298.168126262
85000	1000	291.625006336
86000	1000	285.136537748
87000	1000	278.703149694
88000	1000	272.325270216
89000	1000	266.003326044
90000	1000	259.737742446
91000	1000	253.528943059
92000	1000	247.377349723
93000	1000	241.283382302
94000	1000	235.247458508
95000	1000	229.269993706
96000	1000	223.351400725
97000	1000	217.492089651
98000	1000	211.692467622
99000	1000	205.952938608
100000	1000	200.273903188
101000	1000	194.655758318
102000	1000	189.098897087
103000	1000	183.603708475
104000	1000	178.170577087
105000	1000	172.799882891
106000	1000	167.492000941
107000	1000	162.24730109
108000	1000	157.066147692
109000	1000	151.948899301
110000	1000	146.895908348
111000	1000	141.907520819
112000	1000	136.984075908
113000	1000	132.125905674
114000	1000	127.333334671
115000	1000	122.606679575
116000	1000	117.946248794
117000	1000	113.352342068
118000	1000	108.825250047
119000	1000	104.365253867
120000	1000	99.9726247012
121000	1000	95.6476232987
122000	1000	91.3904995093
123000	1000	87.2014917897
124000	1000	83.080826694
125000	1000	79.0287183465
126000	1000	75.045367896
127000	1000	71.130962952
128000	1000	67.2856770013
129000	1000	63.5096688049
130000	1000	59.803081774
131000	1000	56.1660433254
132000	1000	52.5986642138
133000	1000	49.1010378426
134000	1000	45.6732395504
135000	1000	42.3153258734
136000	1000	39.0273337831
137000	1000	35.8092798976
138000	1000	32.6611596665
139000	1000	29.5829465278
140000	1000	26.5745910366
141000	1000	23.636019964
142000	1000	20.7671353653
143000	1000	17.9678136176
144000	1000	15.2379044234
145000	1000	12.5772297819
146000	1000	9.98558292452
147000	1000	7.46272721551
148000	1000	5.00839501451
149000	1000	2.62228650149
150000	1000	0.304068461928
151000	1000	-1.9466269688
152000	1000	-4.1302036032
153000	1000	-6.24710254288
154000	1000	-8.29780356472
155000	1000	-10.2828265533
156000	1000	-12.2027329814
157000	1000	-14.0581274392
158000	1000	-15.8496592153
159000	1000	-17.5780239291
160000	1000	-19.2439652183
161000	1000	-20.8482764817
162000	1000	-22.3918026792
163000	1000	-23.8754421915
164000	1000	-25.3001487406
165000	1000	-26.666933373
166000	1000	-27.9768665079
167000	1000	-29.2310800515
168000	1000	-30.43076958
169000	1000	-31.5771965929
170000	1000	-32.6716908386
171000	1000	-33.7156527146
172000	1000	-34.7105557434
173000	1000	-35.6579491275
174000	1000	-36.5594603839
175000	1000	-37.4167980616
176000	1000	-38.2317545431
177000	1000	-39.0062089322
178000	1000	-39.7421300304
179000	1000	-40.4415794035
180000	1000	-41.1067145396
181000	1000	-41.7397921025
182000	1000	-42.3431712796
183000	1000	-42.9193172276
184000	1000	-43.4708046179
185000	1000	-44.0003212816
186000	1000	-44.510671957
187000	1000	-45.0047821401
188000	1000	-45.4857020391
189000	1000	-45.9566106336
190000	1000	-46.4208198399
191000	1000	-46.8817787815
192000	1000	-47.3430781655
193000	1000	-47.8084547647
194000	1000	-48.2817960042
195000	1000	-48.7671446514
196000	1000	-49.2687036084
197000	1000	-49.7908408034
198000	1000	-50.3380941799
199000	1000	-50.9151767789
200000	1000	-51.5269819106
201000	1000	-52.1785884103
202000	1000	-52.8752659734
203000	1000	-53.6224805607
204000	1000	-54.4258998693
205000	1000	-55.2913988557
206000	1000	-56.2250653045
207000	1000	-57.2332054285
208000	1000	-58.3223494866
209000	1000	-59.4992574053
210000	1000	-60.7709243861
211000	1000	-62.1445864784
212000	1000	-63.6277260974
213000	1000	-65.2280774629
214000	1000	-66.9536319305
215000	1000	-68.8126431868
216000	1000	-70.8136322745
217000	1000	-72.9653924104
218000	1000	-75.276993556
219000	1000	-77.7577866949
220000	1000	-80.4174077684
221000	1000	-83.2657812132
222000	1000	-86.3131230415
223000	1000	-89.5699433977
224000	1000	-93.0470485188
225000	1000	-96.7555420174
226000	1000	-100.706825402
227000	1000	-104.912597739
228000	1000	-109.384854347
229000	1000	-114.135884416
230000	1000	-119.178267422
231000	1000	-124.524868201
232000	1000	-130.188830536
233000	1000	-136.183569089
234000	1000	-142.522759512
235000	1000	-149.220326527
236000	1000	-156.290429788
237000	1000	-163.747447281
238000	1000	-171.605956014
239000	1000	-179.880709739
240000	1000	-188.586613409
241000	1000	-197.738694047
242000	1000	-207.352067692
243000	1000	-217.441902044
244000	1000	-228.023374407
245000	1000	-239.111624486
246000	1000	-250.721701575
247000	1000	-262.868505611
248000	1000	-275.566721543
249000	1000	-288.830746416
250000	1000	-302.674608527
251000	1000	-317.111877928
252000	1000	-332.155567545
253000	1000	-347.818024078
254000	1000	-364.110807792
255000	1000	-381.044560259
256000	1000	-398.628859002
257000	1000	-416.872057948
258000	1000	-435.78111247
259000	1000	-455.361387735
260000	1000	-475.616448971
261000	1000	-496.547832127
262000	1000	-518.154793342
263000	1000	-540.434035442
264000	1000	-563.379409624
265000	1000	-586.981590283
266000	1000	-611.227720825
267000	1000	-636.101028119
