  -129800000.       79.7711029    
  -129700000.       78.7818985    
  -129600008.       77.7143021    
  -129500000.       76.6027985    
  -129399992.       75.4493027    
  -129300000.       74.2502975    
  -129200000.       73.0040970    
  -129100008.       71.7287979    
  -129000000.       70.4265976    
  -128899992.       69.0968018    
  -128800000.       67.7445984    
  -128700000.       66.3798981    
  -128600008.       65.0056000    
  -128500000.       63.6246986    
  -128399992.       62.2444992    
  -128300000.       60.8694000    
  -128200000.       59.5022011    
  -128100008.       58.1500015    
  -128000000.       56.8186989    
  -127900000.       55.5061989    
  -127800000.       54.2140007    
  -127700000.       52.9514999    
  -127600000.       51.7210999    
  -127500000.       50.5190010    
  -127400000.       49.3462982    
  -127300000.       48.2215004    
  -127200000.       47.1367989    
  -127100000.       46.0894012    
  -127000000.       45.0858002    
  -126900000.       44.1465988    
  -126800000.       43.2509995    
  -126700000.       42.3981018    
  -126600000.       41.6080017    
  -126500000.       40.8630981    
  -126400000.       40.1553001    
  -126300000.       39.4958000    
  -126200000.       38.8862000    
  -126100000.       38.3103981    
  -126000000.       37.7739983    
  -125900000.       37.2918015    
  -125800000.       36.8422012    
  -125700000.       36.4268990    
  -125600000.       36.0708008    
  -125500000.       35.7472000    
  -125400000.       35.4558983    
  -125300000.       35.2247009    
  -125200000.       35.0261993    
  -125100000.       34.8594017    
  -125000000.       34.7507019    
  -124900000.       34.6777992    
  -124800000.       34.6374016    
  -124700000.       34.6554985    
  -124600000.       34.7141991    
  -124500000.       34.8078995    
  -124400000.       34.9622002    
  -124300000.       35.1643982    
  -124200000.       35.4059982    
  -124100000.       35.7104988    
  -124000000.       36.0672989    
  -123900000.       36.4620018    
  -123800000.       36.9070015    
  -123700000.       37.4001007    
  -123600000.       37.9244003    
  -123500000.       38.4851990    
  -123400000.       39.0895004    
  -123300000.       39.7186012    
  -123200000.       40.3722992    
  -123100000.       41.0640984    
  -123000000.       41.7743988    
  -122900000.       42.5027008    
  -122800000.       43.2560005    
  -122700000.       44.0248985    
  -122600000.       44.8058014    
  -122500000.       45.6003990    
  -122400000.       46.4085999    
  -122300000.       47.2282982    
  -122200000.       48.0615005    
  -122100000.       48.9222984    
  -122000000.       49.8037987    
  -121900000.       50.7075005    
  -121800000.       51.6487007    
  -121700000.       52.6279984    
  -121600000.       53.6418991    
  -121500000.       54.6963005    
  -121400000.       55.8189011    
  -121300000.       56.9925003    
  -121200000.       58.2181015    
  -121100000.       59.5050011    
  -121000000.       60.8499985    
  -120900000.       62.2321014    
  -120800000.       63.6472015    
  -120700000.       65.0939026    
  -120600000.       66.5658035    
  -120500000.       68.0494003    
  -120400000.       69.5402985    
  -120300000.       71.0333023    
  -120200000.       72.5215988    
  -120100000.       74.0090027    
  -120000000.       75.4972992    
  -119900000.       76.9884033    
  -119800000.       78.4884033    
  -119700000.       79.9990005    
  -119600000.       81.5218964    
  -119500000.       83.0596008    
  -119400000.       84.6197968    
  -119300000.       86.2061005    
  -119200000.       87.8181992    
  -119100000.       89.4589996    
  -119000000.       91.1332016    
  -118900000.       92.8575974    
  -118800000.       94.6253967    
  -118700000.       96.4409027    
  -118600000.       98.3057022    
  -118500000.       100.218002    
  -118400000.       102.164001    
  -118300000.       104.114998    
  -118200000.       106.056999    
  -118100000.       107.973000    
  -118000000.       109.850998    
  -117900000.       111.657997    
  -117800000.       113.382004    
  -117700000.       115.016998    
  -117600000.       116.556000    
  -117500000.       117.987999    
  -117400000.       119.264000    
  -117300000.       120.439003    
  -117200000.       121.524002    
  -117100000.       122.504997    
  -117000000.       123.379997    
  -116900000.       124.186996    
  -116800000.       124.926003    
  -116700000.       125.556999    
  -116600000.       126.130997    
  -116500000.       126.649002    
  -116400000.       127.070000    
  -116300000.       127.432999    
  -116200000.       127.741997    
  -116100000.       127.961998    
  -116000000.       128.117996    
  -115900000.       128.220001    
  -115800000.       128.231003    
  -115700000.       128.167007    
  -115600000.       128.039993    
  -115500000.       127.811996    
  -115400000.       127.489998    
  -115300000.       127.102997    
  -115200000.       126.632004    
  -115100000.       126.084000    
  -115000000.       125.489998    
  -114900000.       124.845001    
  -114800000.       124.146004    
  -114700000.       123.419998    
  -114600000.       122.671997    
  -114500000.       121.899002    
  -114400000.       121.120003    
  -114300000.       120.339996    
  -114200000.       119.568001    
  -114100000.       118.815002    
  -114000000.       118.081001    
  -113900000.       117.376999    
  -113800000.       116.709999    
  -113700000.       116.067001    
  -113600000.       115.446999    
  -113500000.       114.862999    
  -113400000.       114.297997    
  -113300000.       113.751999    
  -113200000.       113.234001    
  -113100000.       112.734001    
  -113000000.       112.248001    
  -112900000.       111.783997    
  -112800000.       111.335999    
  -112700000.       110.899002    
  -112600000.       110.476997    
  -112500000.       110.068001    
  -112400000.       109.667999    
  -112300000.       109.278999    
  -112200000.       108.899002    
  -112100000.       108.526001    
  -112000000.       108.157997    
  -111900000.       107.797997    
  -111800000.       107.440002    
  -111700000.       107.085999    
  -111600000.       106.734001    
  -111500000.       106.384003    
  -111400000.       106.036003    
  -111300000.       105.692001    
  -111200000.       105.349998    
  -111100000.       105.011002    
